 refmet_name,super_class,main_class,sub_class,formula,exactmass,inchi_key,smiles,pubchem_cid
"PC 21:1;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C29H56NO9P,593.369272,,"",
"PC 21:1;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C29H56NO10P,609.364187,,"",
"PC 21:2;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C29H54NO9P,591.353622,,"",
"PC 21:2;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C29H54NO10P,607.348537,,"",
"PC 21:2;O3","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C29H54NO11P,623.343452,,"",
"PC 21:3;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C29H52NO9P,589.337972,,"",
"PC 21:3;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C29H52NO10P,605.332887,,"",
"PC 21:3;O3","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C29H52NO11P,621.327802,,"",
"PC 21:4;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C29H50NO9P,587.322322,,"",
"PC 21:4;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C29H50NO10P,603.317237,,"",
"PC 21:4;O3","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C29H50NO11P,619.312152,,"",
"PC 22:0/11:2;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C41H78NO9P,759.541422,,"",
"PC 22:0/11:3;O3","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C41H76NO11P,789.515602,,"",
"PC 22:0/12:2;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C42H80NO10P,789.551987,,"",
"PC 22:0/12:2;O3","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C42H80NO11P,805.546902,,"",
"PC 22:0/12:3;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C42H78NO9P,771.541422,,"",
"PC 22:0/12:3;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C42H78NO10P,787.536337,,"",
"PC 22:0/12:3;O3","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C42H78NO11P,803.531252,,"",
"PC 22:0/13:3;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C43H80NO9P,785.557072,,"",
"PC 22:0/13:3;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C43H80NO10P,801.551987,,"",
"PC 22:0/13:4;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C43H78NO10P,799.536337,,"",
"PC 22:0/18:1;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C48H94NO9P,859.666622,,"",
"PC 22:0/18:1;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C48H94NO10P,875.661537,,"",
"PC 22:0/18:2;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C48H92NO9P,857.650972,,"",
"PC 22:0/18:2;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C48H92NO10P,873.645887,,"",
"PC 22:0/18:3;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C48H90NO9P,855.635322,,"",
"PC 22:0/20:2;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C50H96NO9P,885.682272,,"",
"PC 22:0/20:3;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C50H94NO9P,883.666622,,"",
"PC 22:0/20:3;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C50H94NO10P,899.661537,,"",
"PC 22:0/20:3;O3","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C50H94NO11P,915.656452,,"",
"PC 22:0/20:3;O4","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C50H94NO12P,931.651367,,"",
"PC 22:0/20:4;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C50H92NO9P,881.650972,,"",
"PC 22:0/20:4;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C50H92NO10P,897.645887,,"",
"PC 22:0/20:4;O3","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C50H92NO11P,913.640802,,"",
"PC 22:0/20:5;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C50H90NO9P,879.635322,,"",
"PC 22:0/20:5;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C50H90NO10P,895.630237,,"",
"PC 22:0/20:5;O3","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C50H90NO11P,911.625152,,"",
"PC 22:0/20:6;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C50H88NO10P,893.614587,,"",
"PC 22:0/22:4;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C52H96NO9P,909.682272,,"",
"PC 22:0/22:5;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C52H94NO9P,907.666622,,"",
"PC 22:0/22:5;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C52H94NO10P,923.661537,,"",
"PC 22:0/22:6;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C52H92NO9P,905.650972,,"",
"PC 22:0/22:6;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C52H92NO10P,921.645887,,"",
"PC 22:0/22:7;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C52H90NO9P,903.635322,,"",
"PC 22:0/4:1;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C34H66NO9P,663.447522,,"",
"PC 22:0/4:1;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C34H66NO10P,679.442437,,"",
"PC 22:0/5:1;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C35H68NO9P,677.463172,,"",
"PC 22:0/5:1;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C35H68NO10P,693.458087,,"",
"PC 22:0/6:2;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C36H68NO9P,689.463172,,"",
"PC 22:0/7:2;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C37H70NO10P,719.473737,,"",
"PC 22:0/7:2;O3","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C37H70NO11P,735.468652,,"",
"PC 22:0/7:3;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C37H68NO9P,701.463172,,"",
"PC 22:0/7:3;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C37H68NO10P,717.458087,,"",
"PC 22:0/7:3;O3","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C37H68NO11P,733.453002,,"",
"PC 22:0/8:1;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C38H74NO9P,719.510122,,"",
"PC 22:0/8:1;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C38H74NO10P,735.505037,,"",
"PC 22:0/8:2;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C38H72NO10P,733.489387,,"",
"PC 22:0/8:2;O3","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C38H72NO11P,749.484302,,"",
"PC 22:0/8:3;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C38H70NO9P,715.478822,,"",
"PC 22:0/8:3;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C38H70NO10P,731.473737,,"",
"PC 22:0/8:3;O3","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C38H70NO11P,747.468652,,"",
"PC 22:0/9:1;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C39H76NO9P,733.525772,,"",
"PC 22:0/9:1;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C39H76NO10P,749.520687,,"",
"PC 22:0/9:4;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C39H70NO10P,743.473737,,"",
"PC 22:1/11:2;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C41H76NO9P,757.525772,,"",
"PC 22:1/11:3;O3","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C41H74NO11P,787.499952,,"",
"PC 22:1/12:2;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C42H78NO10P,787.536337,,"",
"PC 22:1/12:2;O3","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C42H78NO11P,803.531252,,"",
"PC 22:1/12:3;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C42H76NO9P,769.525772,,"",
"PC 22:1/12:3;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C42H76NO10P,785.520687,,"",
"PC 22:1/12:3;O3","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C42H76NO11P,801.515602,,"",
"PC 22:1/13:3;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C43H78NO9P,783.541422,,"",
"PC 22:1/13:3;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C43H78NO10P,799.536337,,"",
"PC 22:1/13:4;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C43H76NO10P,797.520687,,"",
"PC 22:1/18:1;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C48H92NO9P,857.650972,,"",
"PC 22:1/18:1;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C48H92NO10P,873.645887,,"",
"PC 22:1/18:2;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C48H90NO9P,855.635322,,"",
"PC 22:1/18:2;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C48H90NO10P,871.630237,,"",
"PC 22:1/18:3;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C48H88NO9P,853.619672,,"",
"PC 22:1/20:2;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C50H94NO9P,883.666622,,"",
"PC 22:1/20:3;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C50H92NO9P,881.650972,,"",
"PC 22:1/20:3;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C50H92NO10P,897.645887,,"",
"PC 22:1/20:3;O3","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C50H92NO11P,913.640802,,"",
"PC 22:1/20:3;O4","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C50H92NO12P,929.635717,,"",
"PC 22:1/20:4;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C50H90NO9P,879.635322,,"",
"PC 22:1/20:4;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C50H90NO10P,895.630237,,"",
"PC 22:1/20:4;O3","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C50H90NO11P,911.625152,,"",
"PC 22:1/20:5;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C50H88NO9P,877.619672,,"",
"PC 22:1/20:5;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C50H88NO10P,893.614587,,"",
"PC 22:1/20:5;O3","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C50H88NO11P,909.609502,,"",
"PC 22:1/20:6;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C50H86NO10P,891.598937,,"",
"PC 22:1/22:4;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C52H94NO9P,907.666622,,"",
"PC 22:1/22:5;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C52H92NO9P,905.650972,,"",
"PC 22:1/22:5;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C52H92NO10P,921.645887,,"",
"PC 22:1/22:6;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C52H90NO9P,903.635322,,"",
"PC 22:1/22:6;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C52H90NO10P,919.630237,,"",
"PC 22:1/22:7;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C52H88NO9P,901.619672,,"",
"PC 22:1/4:1;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C34H64NO9P,661.431872,,"",
"PC 22:1/4:1;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C34H64NO10P,677.426787,,"",
"PC 22:1/5:1;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C35H66NO9P,675.447522,,"",
"PC 22:1/5:1;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C35H66NO10P,691.442437,,"",
"PC 22:1/6:2;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C36H66NO9P,687.447522,,"",
"PC 22:1/7:2;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C37H68NO10P,717.458087,,"",
"PC 22:1/7:2;O3","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C37H68NO11P,733.453002,,"",
"PC 22:1/7:3;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C37H66NO9P,699.447522,,"",
"PC 22:1/7:3;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C37H66NO10P,715.442437,,"",
"PC 22:1/7:3;O3","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C37H66NO11P,731.437352,,"",
"PC 22:1/8:1;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C38H72NO9P,717.494472,,"",
"PC 22:1/8:1;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C38H72NO10P,733.489387,,"",
"PC 22:1/8:2;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C38H70NO10P,731.473737,,"",
"PC 22:1/8:2;O3","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C38H70NO11P,747.468652,,"",
"PC 22:1/8:3;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C38H68NO9P,713.463172,,"",
"PC 22:1/8:3;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C38H68NO10P,729.458087,,"",
"PC 22:1/8:3;O3","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C38H68NO11P,745.453002,,"",
"PC 22:1/9:1;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C39H74NO9P,731.510122,,"",
"PC 22:1/9:1;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C39H74NO10P,747.505037,,"",
"PC 22:1/9:4;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C39H68NO10P,741.458087,,"",
"PC 22:1;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C30H58NO9P,607.384922,,"",
"PC 22:1;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C30H58NO10P,623.379837,,"",
"PC 22:2/11:2;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C41H74NO9P,755.510122,,"",
"PC 22:2/11:3;O3","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C41H72NO11P,785.484302,,"",
"PC 22:2/12:2;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C42H76NO10P,785.520687,,"",
"PC 22:2/12:2;O3","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C42H76NO11P,801.515602,,"",
"PC 22:2/12:3;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C42H74NO9P,767.510122,,"",
"PC 22:2/12:3;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C42H74NO10P,783.505037,,"",
"PC 22:2/12:3;O3","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C42H74NO11P,799.499952,,"",
"PC 22:2/13:3;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C43H76NO9P,781.525772,,"",
"PC 22:2/13:3;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C43H76NO10P,797.520687,,"",
"PC 22:2/13:4;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C43H74NO10P,795.505037,,"",
"PC 22:2/18:1;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C48H90NO9P,855.635322,,"",
"PC 22:2/18:1;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C48H90NO10P,871.630237,,"",
"PC 22:2/18:2;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C48H88NO9P,853.619672,,"",
"PC 22:2/18:2;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C48H88NO10P,869.614587,,"",
"PC 22:2/18:3;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C48H86NO9P,851.604022,,"",
"PC 22:2/20:2;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C50H92NO9P,881.650972,,"",
"PC 22:2/20:3;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C50H90NO9P,879.635322,,"",
"PC 22:2/20:3;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C50H90NO10P,895.630237,,"",
"PC 22:2/20:3;O3","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C50H90NO11P,911.625152,,"",
"PC 22:2/20:3;O4","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C50H90NO12P,927.620067,,"",
"PC 22:2/20:4;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C50H88NO9P,877.619672,,"",
"PC 22:2/20:4;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C50H88NO10P,893.614587,,"",
"PC 22:2/20:4;O3","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C50H88NO11P,909.609502,,"",
"PC 22:2/20:5;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C50H86NO9P,875.604022,,"",
"PC 22:2/20:5;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C50H86NO10P,891.598937,,"",
"PC 22:2/20:5;O3","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C50H86NO11P,907.593852,,"",
"PC 22:2/20:6;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C50H84NO10P,889.583287,,"",
"PC 22:2/22:4;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C52H92NO9P,905.650972,,"",
"PC 22:2/22:5;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C52H90NO9P,903.635322,,"",
"PC 22:2/22:5;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C52H90NO10P,919.630237,,"",
"PC 22:2/22:6;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C52H88NO9P,901.619672,,"",
"PC 22:2/22:6;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C52H88NO10P,917.614587,,"",
"PC 22:2/22:7;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C52H86NO9P,899.604022,,"",
"PC 22:2/4:1;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C34H62NO9P,659.416222,,"",
"PC 22:2/4:1;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C34H62NO10P,675.411137,,"",
"PC 22:2/5:1;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C35H64NO9P,673.431872,,"",
"PC 22:2/5:1;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C35H64NO10P,689.426787,,"",
"PC 22:2/6:2;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C36H64NO9P,685.431872,,"",
"PC 22:2/7:2;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C37H66NO10P,715.442437,,"",
"PC 22:2/7:2;O3","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C37H66NO11P,731.437352,,"",
"PC 22:2/7:3;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C37H64NO9P,697.431872,,"",
"PC 22:2/7:3;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C37H64NO10P,713.426787,,"",
"PC 22:2/7:3;O3","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C37H64NO11P,729.421702,,"",
"PC 22:2/8:1;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C38H70NO9P,715.478822,,"",
"PC 22:2/8:1;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C38H70NO10P,731.473737,,"",
"PC 22:2/8:2;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C38H68NO10P,729.458087,,"",
"PC 22:2/8:2;O3","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C38H68NO11P,745.453002,,"",
"PC 22:2/8:3;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C38H66NO9P,711.447522,,"",
"PC 22:2/8:3;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C38H66NO10P,727.442437,,"",
"PC 22:2/8:3;O3","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C38H66NO11P,743.437352,,"",
"PC 22:2/9:1;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C39H72NO9P,729.494472,,"",
"PC 22:2/9:1;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C39H72NO10P,745.489387,,"",
"PC 22:2/9:4;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C39H66NO10P,739.442437,,"",
"PC 22:2;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C30H56NO9P,605.369272,,"",
"PC 22:2;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C30H56NO10P,621.364187,,"",
"PC 22:2;O3","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C30H56NO11P,637.359102,,"",
"PC 22:3;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C30H54NO9P,603.353622,,"",
"PC 22:3;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C30H54NO10P,619.348537,,"",
"PC 22:3;O3","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C30H54NO11P,635.343452,,"",
"PC 22:4/11:2;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C41H70NO9P,751.478822,,"",
"PC 22:4/11:3;O3","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C41H68NO11P,781.453002,,"",
"PC 22:4/12:2;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C42H72NO10P,781.489387,,"",
"PC 22:4/12:2;O3","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C42H72NO11P,797.484302,,"",
"PC 22:4/12:3;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C42H70NO9P,763.478822,,"",
"PC 22:4/12:3;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C42H70NO10P,779.473737,,"",
"PC 22:4/12:3;O3","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C42H70NO11P,795.468652,,"",
"PC 22:4/13:3;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C43H72NO9P,777.494472,,"",
"PC 22:4/13:3;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C43H72NO10P,793.489387,,"",
"PC 22:4/13:4;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C43H70NO10P,791.473737,,"",
"PC 22:4/18:1;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C48H86NO9P,851.604022,,"",
"PC 22:4/18:1;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C48H86NO10P,867.598937,,"",
"PC 22:4/18:2;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C48H84NO9P,849.588372,,"",
"PC 22:4/18:2;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C48H84NO10P,865.583287,,"",
"PC 22:4/18:3;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C48H82NO9P,847.572722,,"",
"PC 22:4/20:2;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C50H88NO9P,877.619672,,"",
"PC 22:4/20:3;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C50H86NO9P,875.604022,,"",
"PC 22:4/20:3;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C50H86NO10P,891.598937,,"",
"PC 22:4/20:3;O3","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C50H86NO11P,907.593852,,"",
"PC 22:4/20:3;O4","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C50H86NO12P,923.588767,,"",
"PC 22:4/20:4;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C50H84NO9P,873.588372,,"",
"PC 22:4/20:4;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C50H84NO10P,889.583287,,"",
"PC 22:4/20:4;O3","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C50H84NO11P,905.578202,,"",
"PC 22:4/20:5;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C50H82NO9P,871.572722,,"",
"PC 22:4/20:5;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C50H82NO10P,887.567637,,"",
"PC 22:4/20:5;O3","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C50H82NO11P,903.562552,,"",
"PC 22:4/20:6;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C50H80NO10P,885.551987,,"",
"PC 22:4/22:4;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C52H88NO9P,901.619672,,"",
"PC 22:4/22:5;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C52H86NO9P,899.604022,,"",
"PC 22:4/22:5;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C52H86NO10P,915.598937,,"",
"PC 22:4/22:6;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C52H84NO9P,897.588372,,"",
"PC 22:4/22:6;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C52H84NO10P,913.583287,,"",
"PC 22:4/22:7;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C52H82NO9P,895.572722,,"",
"PC 22:4/4:1;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C34H58NO9P,655.384922,,"",
"PC 22:4/4:1;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C34H58NO10P,671.379837,,"",
"PC 22:4/5:1;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C35H60NO9P,669.400572,,"",
"PC 22:4/5:1;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C35H60NO10P,685.395487,,"",
"PC 22:4/6:2;O","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C36H60NO9P,681.400572,,"",
"PC 22:4/7:2;O2","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C37H62NO10P,711.411137,,"",
"PC 22:4/7:2;O3","Glycerophospholipids","Glycerophosphocholines","Ox-PC",C37H62NO11P,727.406052,,"",
