feature_name,organism,gene_symbol,is_current
D3Z641,mus musculus,Tspan5,1
D3Z645,mus musculus,Vps29,1
D3Z647,mus musculus,Ube2q2,1
D3Z651,mus musculus,Asb10,1
D3Z654,mus musculus,Lef1,1
D3Z665,mus musculus,Emc10,1
D3Z668,mus musculus,Arl6ip4,1
D3Z670,mus musculus,Ndufa3,1
D3Z673,mus musculus,Rps9,1
D3Z687,mus musculus,Bacc1,1
D3Z689,mus musculus,Adamtsl5,1
D3Z690,mus musculus,Izumo4,1
D3Z6A1,mus musculus,Dctn6,1
D3Z6A3,mus musculus,Ism2,1
D3Z6A6,mus musculus,Gsta2,1
D3Z6A7,mus musculus,Homer1,1
D3Z6A8,mus musculus,Homer1,1
D3Z6A9,mus musculus,Homer1,1
D3Z6D2,mus musculus,Stau2,1
D3Z6E2,mus musculus,Fgf1,1
D3Z6E3,mus musculus,Chst13,1
D3Z6E4,mus musculus,Eno2,1
D3Z6F0,mus musculus,Ifit1bl1,1
D3Z6F1,mus musculus,Arl6ip4,1
D3Z6F5,mus musculus,Atp5f1a,1
D3Z6F6,mus musculus,Cimip2c,1
D3Z6G3,mus musculus,Mapre3,1
D3Z6H1,mus musculus,Fgf1,1
D3Z6H3,mus musculus,Dctn6,1
D3Z6J1,mus musculus,Depdc1a,1
D3Z6J3,mus musculus,Cnep1r1,1
D3Z6K4,mus musculus,Zwilch,1
D3Z6M5,mus musculus,Mef2a,1
D3Z6M7,mus musculus,Sult2a4,1
D3Z6N5,mus musculus,Krt7,1
D3Z6P7,mus musculus,Gnrhr,1
D3Z6P9,mus musculus,Ddx43,1
D3Z6Q3,mus musculus,Foxp1,1
D3Z6Q4,mus musculus,Foxp1,1
D3Z6S1,mus musculus,Tmem214,1
D3Z6S3,mus musculus,Tssc4,1
D3Z6S9,mus musculus,Erich6,1
D3Z6T0,mus musculus,Recql,1
D3Z6T6,mus musculus,Pi16,1
D3Z6V2,mus musculus,Reep6,1
D3Z6V7,mus musculus,Iqsec2,1
D3Z6V8,mus musculus,Peli3,1
D3Z6W0,mus musculus,Arhgdig,1
D3Z6W1,mus musculus,Map6,1
D3Z6W7,mus musculus,Gxylt1,1
D3Z6W9,mus musculus,Ndufb5,1
D3Z6X1,mus musculus,Slc12a8,1
D3Z6X3,mus musculus,Pex3,1
D3Z6X4,mus musculus,Pex3,1
D3Z6X7,mus musculus,Tm9sf1,1
D3Z6Y8,mus musculus,Supt7l,1
D3Z6Y9,mus musculus,Dohh,1
D3Z707,mus musculus,Cyp3a25,1
D3Z723,mus musculus,Nfyb,1
D3Z729,mus musculus,Eif4e2,1
D3Z741,mus musculus,Semp2l2b,1
D3Z742,mus musculus,Mb21d2,1
D3Z750,mus musculus,Mroh2a,1
D3Z763,mus musculus,Boc,1
D3Z773,mus musculus,Crem,1
D3Z780,mus musculus,Eif2b4,1
D3Z783,mus musculus,Akt1,1
D3Z786,mus musculus,Mpc1,1
D3Z796,mus musculus,Lyzl1,1
D3Z7A6,mus musculus,Efna1,1
D3Z7A7,mus musculus,Fmnl3,1
D3Z7B6,mus musculus,Sufu,1
D3Z7C0,mus musculus,Mrpl40,1
D3Z7C5,mus musculus,Skil,1
D3Z7D5,mus musculus,Col6a2,1
D3Z7D6,mus musculus,Med28,1
D3Z7E6,mus musculus,Pafah1b3,1
D3Z7F0,mus musculus,Ldhb,1
D3Z7F1,mus musculus,Cyp2s1,1
D3Z7F6,mus musculus,Cyp2t4,1
D3Z7G0,mus musculus,Ugt1a10,1
D3Z7G5,mus musculus,Zfand1,1
D3Z7G6,mus musculus,Scly,1
D3Z7H6,mus musculus,Ctnnd1,1
D3Z7I0,mus musculus,Gtf3c2,1
D3Z7I1,mus musculus,Rps14,1
D3Z7I3,mus musculus,Sox13,1
D3Z7J3,mus musculus,Plscr2,1
D3Z7J6,mus musculus,Eif2b2,1
D3Z7J7,mus musculus,Dohh,1
D3Z7J9,mus musculus,Hspd1,1
D3Z7K2,mus musculus,Trp63,1
D3Z7M6,mus musculus,Crem,1
D3Z7M9,mus musculus,Anp32a,1
D3Z7N3,mus musculus,Lyar,1
D3Z7N4,mus musculus,Slc39a6,1
D3Z7P4,mus musculus,Gls,1
D3Z7Q3,mus musculus,Gng5,1
D3Z7Q5,mus musculus,Pdcd5,1
D3Z7Q6,mus musculus,Ascl2,1
D3Z7Q8,mus musculus,Polr1c,1
D3Z7R0,mus musculus,Bckdk,1
D3Z7R3,mus musculus,F10,1
D3Z7R6,mus musculus,Cnn2,1
D3Z7R7,mus musculus,Arhgap45,1
D3Z7S4,mus musculus,Atp5f1d,1
D3Z7S5,mus musculus,Tmem208,1
D3Z7U0,mus musculus,Anxa11,1
D3Z7U8,mus musculus,Trim6,1
D3Z7W0,mus musculus,Iscu,1
D3Z7X0,mus musculus,Acad12,1
D4AFX7,mus musculus,Dnajc13,1
D4QGC2,mus musculus,Maml3,1
D5FLC2,mus musculus,Rfx6,1
D5L840,mus musculus,Tpsg1,1
D5M8I5,mus musculus,Dlc1,1
D5MCW4,mus musculus,Cuta,1
D6Q0F3,mus musculus,Dync1i1,1
D6Q0F4,mus musculus,Dync1i1,1
D6Q0F5,mus musculus,Dync1i2,1
D6Q0F6,mus musculus,Dync1i2,1
D6Q0F7,mus musculus,Dync1i2,1
D6QSS8,mus musculus,Adam22,1
D6R472,mus musculus,COI,1
D6RCG1,mus musculus,Gart,1
D6RCG3,mus musculus,Usp50,1
D6RCH5,mus musculus,Tmem39b,1
D6RCI2,mus musculus,Mindy3,1
D6RCU5,mus musculus,Abcc12,1
D6RCW6,mus musculus,Atp6v1c2,1
D6RCW7,mus musculus,Capza2,1
D6RCX5,mus musculus,Mtfr1l,1
D6RCX9,mus musculus,Fgf1,1
D6RCY0,mus musculus,Gpn1,1
D6RCY3,mus musculus,Gpbp1,1
D6RD13,mus musculus,Lyrm7,1
D6RDC7,mus musculus,Skic8,1
D6RDD4,mus musculus,Gfra1,1
D6RDE6,mus musculus,Josd2,1
D6RDE8,mus musculus,Desi1,1
D6RDS9,mus musculus,Stt3a,1
D6RDT0,mus musculus,Fkbp14,1
D6RDT4,mus musculus,Pole3,1
D6RDT5,mus musculus,Slc25a39,1
D6RE23,mus musculus,Slc25a39,1
D6RE32,mus musculus,Poglut2,1
D6RE33,mus musculus,Edc4,1
D6RE36,mus musculus,Gzmk,1
D6REF7,mus musculus,Sgpl1,1
D6REG2,mus musculus,Spns1,1
D6REH5,mus musculus,Idua,1
D6REI2,mus musculus,Prss30,1
D6RET3,mus musculus,Prodh2,1
D6REU0,mus musculus,Mindy3,1
D6REV1,mus musculus,Asxl2,1
D6RFA3,mus musculus,Hk3,1
D6RFB8,mus musculus,Pold1,1
D6RFB9,mus musculus,Stx1a,1
D6RFC6,mus musculus,Pif1,1
D6RFN5,mus musculus,Ninj1,1
D6RFQ0,mus musculus,Dcps,1
D6RFQ8,mus musculus,Gpt2,1
D6RFT7,mus musculus,Ap1g2,1
D6RFV0,mus musculus,Oxsr1,1
D6RFV7,mus musculus,Hyal1,1
D6RG44,mus musculus,Tmem126a,1
D6RG58,mus musculus,Mapk13,1
D6RG65,mus musculus,Armt1,1
D6RG66,mus musculus,Ttyh1,1
D6RG80,mus musculus,Tmtc1,1
D6RG90,mus musculus,Mindy3,1
D6RG95,mus musculus,Ythdc1,1
D6RGB5,mus musculus,Exosc9,1
D6RGL6,mus musculus,Ptgr2,1
D6RGM8,mus musculus,Tm9sf1,1
D6RGR1,mus musculus,Manba,1
D6RGR4,mus musculus,Wdr83,1
D6RGS8,mus musculus,Adamts16,1
D6RGT1,mus musculus,Tamm41,1
D6RGT9,mus musculus,Mindy3,1
D6RGU5,mus musculus,Abcc12,1
D6RGU8,mus musculus,Mindy3,1
D6RH49,mus musculus,Rps27l,1
D6RH82,mus musculus,Pex14,1
D6RH85,mus musculus,Nek11,1
D6RH86,mus musculus,Rps6kb2,1
D6RHK4,mus musculus,Tnfrsf8,1
D6RHM2,mus musculus,Atp13a5,1
D6RHM5,mus musculus,Supt4a,1
D6RHP1,mus musculus,Celf6,1
D6RHP8,mus musculus,Srp19,1
D6RHQ6,mus musculus,Usp16,1
D6RHS5,mus musculus,Cdk4,1
D6RHS6,mus musculus,Pebp1,1
D6RHT5,mus musculus,Ddx39a,1
D6RI51,mus musculus,Treh,1
D6RI90,mus musculus,Adamts7,1
D6RI96,mus musculus,Tmem59,1
D6RII3,mus musculus,Eml1,1
D6RIJ8,mus musculus,Hpf1,1
D6RIK3,mus musculus,Tpmt,1
D6RIL1,mus musculus,Nr3c2,1
D6RIL3,mus musculus,Lrrc49,1
D6RIM1,mus musculus,Relt,1
D6RIN5,mus musculus,Xkr5,1
D6RIQ0,mus musculus,Pttg1,1
D6RJ24,mus musculus,Tmem198b,1
D6RJ70,mus musculus,Kyat3,1
D6RJJ7,mus musculus,Usp21,1
D6RJK5,mus musculus,Fgfr2,1
D6RJL2,mus musculus,Tmem39b,1
D6RJM4,mus musculus,Cyp3a25,1
D7F2B6,mus musculus,Raet1e,1
D7NVX2,mus musculus,Sstr5,1
D7NVX3,mus musculus,Sstr5,1
D7RV98,mus musculus,Muc19,1
D7RVA1,mus musculus,Muc19,1
D8VER2,mus musculus,Gpr33,1
D9D7W1,mus musculus,COI,1
D9HP81,mus musculus,Rims2,1
D9IG22,mus musculus,Large1,1
D9J343,mus musculus,Itln6,1
D9J346,mus musculus,Itln4,1
D9J347,mus musculus,Itlnb,1
D9J348,mus musculus,Itln3,1
D9J349,mus musculus,Itln1,1
D9YM45,mus musculus,Cxcl16,1
E0CX19,mus musculus,Hibch,1
E0CX22,mus musculus,Zdhhc4,1
E0CX30,mus musculus,Zfat,1
E0CX35,mus musculus,Mfsd4a,1
E0CX39,mus musculus,Ggact,1
E0CX43,mus musculus,Phkb,1
E0CX45,mus musculus,Pard3,1
E0CX53,mus musculus,Tbc1d4,1
E0CX62,mus musculus,Psma3,1
E0CX73,mus musculus,Ift56,1
E0CX79,mus musculus,Zfpl1,1
E0CX98,mus musculus,Tmbim6,1
E0CX99,mus musculus,Nwd1,1
E0CXA1,mus musculus,Prg4,1
E0CXA3,mus musculus,Zfpl1,1
E0CXB0,mus musculus,Dydc1,1
E0CXB1,mus musculus,Psma6,1
E0CXC5,mus musculus,Gulp1,1
E0CXD2,mus musculus,Etv1,1
E0CXD4,mus musculus,Pcdh1,1
E0CXD6,mus musculus,Tnik,1
E0CXD8,mus musculus,Tpsg1,1
E0CXE7,mus musculus,Ctc1,1
E0CXF1,mus musculus,Insig2,1
E0CXF6,mus musculus,Med27,1
E0CXG7,mus musculus,Spink10,1
E0CXI6,mus musculus,Spopfm3,1
E0CXI9,mus musculus,Ndor1,1
E0CXK0,mus musculus,Impdh1,1
E0CXK2,mus musculus,Cacna1i,1
E0CXK7,mus musculus,Hoxa13,1
E0CXL4,mus musculus,Pard3,1
E0CXM1,mus musculus,Phkb,1
E0CXM8,mus musculus,Gm43720,1
E0CXM9,mus musculus,Zfpl1,1
E0CXN1,mus musculus,Fxyd5,1
E0CXN7,mus musculus,Kifbp,1
E0CXP3,mus musculus,Cd3g,1
E0CXQ3,mus musculus,Med6,1
E0CXR0,mus musculus,Tmbim6,1
E0CXR3,mus musculus,Zfpl1,1
E0CXR8,mus musculus,Pard3,1
E0CXS1,mus musculus,Mfrp,1
E0CXS2,mus musculus,Tle3,1
E0CXS3,mus musculus,Echdc1,1
E0CXS5,mus musculus,Insig2,1
E0CXS9,mus musculus,Tle3,1
E0CXU1,mus musculus,Tle3,1
E0CXV5,mus musculus,Gtf2h4,1
E0CXW3,mus musculus,Dpm2,1
E0CXX6,mus musculus,Mpnd,1
E0CXX7,mus musculus,Ins2,1
E0CXY7,mus musculus,Atpsckmt,1
E0CXZ0,mus musculus,Nop56,1
E0CXZ9,mus musculus,Kcnab2,1
E0CY14,mus musculus,Tle3,1
E0CY15,mus musculus,Polrmt,1
E0CY16,mus musculus,Cadm1,1
E0CY24,mus musculus,Pard3,1
E0CY29,mus musculus,Cdk8,1
E0CY49,mus musculus,Asl,1
E0CY53,mus musculus,Arrb1,1
E0CY55,mus musculus,Maco1,1
E0CY64,mus musculus,Gtf2h4,1
E0CY84,mus musculus,Arrdc3,1
E0CY86,mus musculus,Glb1l2,1
E0CY88,mus musculus,Cyb5a,1
E0CY90,mus musculus,Prg4,1
E0CY94,mus musculus,Zfp346,1
E0CY98,mus musculus,Tnik,1
E0CYA6,mus musculus,Med6,1
E0CYA9,mus musculus,Pole4,1
E0CYB0,mus musculus,Nox1,1
E0CYB1,mus musculus,Arrb1,1
E0CYD0,mus musculus,Prpf3,1
E0CYE0,mus musculus,Ift56,1
E0CYE1,mus musculus,Glb1l2,1
E0CYE6,mus musculus,Pip4p1,1
E0CYF2,mus musculus,Pcmt1,1
E0CYF3,mus musculus,Nfya,1
E0CYF5,mus musculus,Maf1,1
E0CYH4,mus musculus,Wdr26,1
E0CYI0,mus musculus,Tgif1,1
E0CYI3,mus musculus,Mff,1
E0CYI9,mus musculus,Gcc2,1
E0CYJ0,mus musculus,Mob4,1
E0CYK6,mus musculus,Hddc2,1
E0CYK8,mus musculus,Gtf2h4,1
E0CYK9,mus musculus,Osgep,1
E0CYM3,mus musculus,Gtf2h4,1
E0CYN4,mus musculus,Zfp346,1
E0CYN6,mus musculus,Zdhhc4,1
E0CYN8,mus musculus,Etv1,1
E0CYN9,mus musculus,Osgep,1
E0CYP3,mus musculus,Ppm1h,1
E0CYQ0,mus musculus,Kctd17,1
E0CYQ2,mus musculus,Nudcd2,1
E0CYU2,mus musculus,Cyp2c40,1
E0CYU5,mus musculus,Mat2b,1
E0CYV0,mus musculus,Pcmt1,1
E0CYV5,mus musculus,Tnik,1
E0CYY6,mus musculus,Rb1cc1,1
E0CYZ2,mus musculus,Hyou1,1
E0CYZ3,mus musculus,Cacna1h,1
E0CYZ4,mus musculus,4933434E20Rik,1
E0CZ00,mus musculus,Insig2,1
E0CZ04,mus musculus,Ggact,1
E0CZ06,mus musculus,Rasgrp4,1
E0CZ10,mus musculus,Alg9,1
E0CZ12,mus musculus,Runx2,1
E0CZ15,mus musculus,Insig2,1
E0CZ18,mus musculus,Pip4p1,1
E0CZ27,mus musculus,H3f3a,1
E0CZ30,mus musculus,Myl1,1
E0CZ31,mus musculus,Pias3,1
E0CZ32,mus musculus,Zfp346,1
E0CZ37,mus musculus,Etv1,1
E0CZ54,mus musculus,Etv1,1
E0CZ55,mus musculus,Phkb,1
E0CZ56,mus musculus,Trmt10a,1
E0CZ58,mus musculus,Prg4,1
E0CZ72,mus musculus,Kif2a,1
E0CZ73,mus musculus,Ocln,1
E0CZ78,mus musculus,Ppp3cb,1
E0CZ83,mus musculus,Pard3,1
E0CZ86,mus musculus,Edn3,1
E0CZ89,mus musculus,Slc35b1,1
E0CZ90,mus musculus,Psme2,1
E0CZA5,mus musculus,Nrxn1,1
E0CZB5,mus musculus,Alg12,1
E0CZC3,mus musculus,Cdk8,1
E0CZC6,mus musculus,Runx2,1
E0CZC7,mus musculus,Impdh1,1
E0CZD7,mus musculus,Tnik,1
E0CZD9,mus musculus,Zfpl1,1
E0CZE0,mus musculus,Nae1,1
E0CZE2,mus musculus,Pard3,1
E0CZE6,mus musculus,Maco1,1
E0CZF0,mus musculus,Smdt1,1
E0CZF2,mus musculus,Ano2,1
E0CZF3,mus musculus,Alg9,1
E0CZF5,mus musculus,Wtap,1
E0CZF6,mus musculus,Pip4p1,1
E0CZF8,mus musculus,Tnik,1
E0CZG6,mus musculus,Rb1cc1,1
E0CZG8,mus musculus,Med27,1
E0CZH6,mus musculus,Mtarc2,1
E1AW56,mus musculus,Ovch2,1
E2D0W5,mus musculus,Fut7,1
E2D6P1,mus musculus,Apobec3,1
E2D866,mus musculus,Apobec,1
E2D881,mus musculus,Apobec,1
E2IUN6,mus musculus,Sgo2b,1
E2J868,mus musculus,Xpr1,1
E2JL35,mus musculus,Pou5f1,1
E2QRQ3,mus musculus,Stau2,1
E2S038,mus musculus,Foxp1,1
E3SRG9,mus musculus,Smad4,1
E3UVT8,mus musculus,Slc4a7,1
E3UVT9,mus musculus,Slc4a7,1
E3VX19,mus musculus,Xpr1,1
E3VX20,mus musculus,Xpr1,1
E3WH30,mus musculus,Sfr1,1
E3WH32,mus musculus,Swi5,1
E5D6T0,mus musculus,Bptf,1
E5RKG2,mus musculus,Stab2,1
E5RKG3,mus musculus,Stab2,1
E5RKG4,mus musculus,Stab2,1
E5RKG5,mus musculus,Stab2,1
E7BVC8,mus musculus,Flg2,1
E7CHD7,mus musculus,Rpgrip1,1
E7FJU3,mus musculus,Esr1,1
E7FJU6,mus musculus,Esr1,1
E9LV81,mus musculus,Sun3,1
E9M2E8,mus musculus,Il33,1
E9PU92,mus musculus,Slc18b1,1
E9PU93,mus musculus,Ash2l,1
E9PUA3,mus musculus,Iqsec1,1
E9PUA6,mus musculus,Kctd9,1
E9PUB2,mus musculus,Bri3,1
E9PUB7,mus musculus,Msto1,1
E9PUD0,mus musculus,Zranb2,1
E9PUD1,mus musculus,Spag9,1
E9PUD3,mus musculus,Anks6,1
E9PUE6,mus musculus,Tmem145,1
E9PUF4,mus musculus,Rbm26,1
E9PUF7,mus musculus,Arhgef1,1
E9PUF8,mus musculus,Rerg,1
E9PUG6,mus musculus,Ifi203,1
E9PUG7,mus musculus,Eif2d,1
E9PUH5,mus musculus,Erlin1,1
E9PUH6,mus musculus,Crls1,1
E9PUH7,mus musculus,Nfix,1
E9PUI5,mus musculus,Fnbp1l,1
E9PUJ2,mus musculus,Rad50,1
E9PUJ7,mus musculus,Ppp1r42,1
E9PUK6,mus musculus,Srrm1,1
E9PUL3,mus musculus,Clca3b,1
E9PUL4,mus musculus,Pde8b,1
E9PUL6,mus musculus,Slc24a4,1
E9PUL9,mus musculus,Tnik,1
E9PUM0,mus musculus,Ercc1,1
E9PUM3,mus musculus,Pygm,1
E9PUM4,mus musculus,Tln2,1
E9PUM5,mus musculus,Cfhr4,1
E9PUN1,mus musculus,Nrxn2,1
E9PUN3,mus musculus,Rps6kb2,1
E9PUN5,mus musculus,Ror2,1
E9PUN7,mus musculus,Or52ad1,1
E9PUP1,mus musculus,Syde2,1
E9PUP8,mus musculus,Zfp711,1
E9PUQ9,mus musculus,Piezo1,1
E9PUR0,mus musculus,Ankhd1,1
E9PUS4,mus musculus,Zfp944,1
E9PUT0,mus musculus,Zfp983,1
E9PUT5,mus musculus,Vmn2r59,1
E9PUT6,mus musculus,Smim19,1
E9PUU2,mus musculus,Clu,1
E9PUU8,mus musculus,Pkhd1l1,1
E9PUV1,mus musculus,Rasl12,1
E9PUV2,mus musculus,Fcgr3,1
E9PUV4,mus musculus,Skp1,1
E9PUV9,mus musculus,Card10,1
E9PUW0,mus musculus,Sox6,1
E9PUW9,mus musculus,Vmn1r143,1
E9PUX0,mus musculus,Mtdh,1
E9PUY1,mus musculus,Mrps12,1
E9PUZ0,mus musculus,Apol11b,1
E9PUZ3,mus musculus,U2af1l4,1
E9PV07,mus musculus,Tle2,1
E9PV09,mus musculus,Flot2,1
E9PV12,mus musculus,Cul5,1
E9PV14,mus musculus,Epb41l1,1
E9PV22,mus musculus,Lrrc47,1
E9PV35,mus musculus,Crem,1
E9PV37,mus musculus,Or8c10,1
E9PV44,mus musculus,Atp5if1,1
E9PV48,mus musculus,Ifit3b,1
E9PV57,mus musculus,Ppard,1
E9PV63,mus musculus,Gstm5,1
E9PV68,mus musculus,Nabp2,1
E9PV69,mus musculus,Cacul1,1
E9PV73,mus musculus,Hpca,1
E9PV79,mus musculus,Or11g7,1
E9PV80,mus musculus,Ncoa2,1
E9PV82,mus musculus,Fam53a,1
E9PV85,mus musculus,Amy2a1,1
E9PV90,mus musculus,Slc25a22,1
E9PV95,mus musculus,Or52z14,1
E9PV96,mus musculus,Or52a20,1
E9PVA0,mus musculus,Or52d3,1
E9PVA2,mus musculus,Rrp8,1
E9PVA6,mus musculus,Git2,1
E9PVB7,mus musculus,Satb1,1
E9PVC2,mus musculus,Zfp282,1
E9PVD2,mus musculus,Itih4,1
E9PVD9,mus musculus,Slco5a1,1
E9PVE0,mus musculus,Slco5a1,1
E9PVE2,mus musculus,Lrrc45,1
E9PVE8,mus musculus,Adcyap1r1,1
E9PVG7,mus musculus,Map4k4,1
E9PVG8,mus musculus,Fcgbpl1,1
E9PVI4,mus musculus,Unc5c,1
E9PVI8,mus musculus,Wnt11,1
E9PVJ3,mus musculus,Chtf18,1
E9PVJ6,mus musculus,Ptpro,1
E9PVJ7,mus musculus,Or10u3,1
E9PVJ9,mus musculus,Trpc7,1
E9PVK4,mus musculus,Ttc21b,1
E9PVL3,mus musculus,Ifi214,1
E9PVL6,mus musculus,Trim30b,1
E9PVL9,mus musculus,Maob,1
E9PVM1,mus musculus,Inpp4b,1
E9PVM3,mus musculus,Inpp4b,1
E9PVM7,mus musculus,Gstm5,1
E9PVN6,mus musculus,S2bpcox16,1
E9PVN9,mus musculus,Tnnt1,1
E9PVP0,mus musculus,Stard10,1
E9PVP1,mus musculus,Crybg1,1
E9PVR0,mus musculus,Sox5,1
E9PVR6,mus musculus,Vmn1r1,1
E9PVS0,mus musculus,Ifrd1,1
E9PVS2,mus musculus,Tead1,1
E9PVS5,mus musculus,Immt,1
E9PVV1,mus musculus,Tcf3,1
E9PVV2,mus musculus,Tcf3,1
E9PVW0,mus musculus,Mup8,1
E9PVW1,mus musculus,Zkscan7,1
E9PVW2,mus musculus,Or7e176,1
E9PVW4,mus musculus,Vsig10,1
E9PVX1,mus musculus,Or7d9,1
E9PVX4,mus musculus,Zp3r,1
E9PVX5,mus musculus,Hltf,1
E9PVX7,mus musculus,Art3,1
E9PVZ7,mus musculus,Or8b3b,1
E9PVZ8,mus musculus,Golgb1,1
E9PW03,mus musculus,Gpaa1,1
E9PW06,mus musculus,Nfasc,1
E9PW10,mus musculus,Triml2,1
E9PW14,mus musculus,Mdm1,1
E9PW18,mus musculus,Vmn1r257,1
E9PW21,mus musculus,Vmn2r74,1
E9PW22,mus musculus,Abhd14a,1
E9PW23,mus musculus,Pde7b,1
E9PW38,mus musculus,Mctp1,1
E9PW47,mus musculus,Mms19,1
E9PW56,mus musculus,Nob1,1
E9PW59,mus musculus,Or8b50,1
E9PW69,mus musculus,Psma4,1
E9PW74,mus musculus,Gimd1,1
E9PW78,mus musculus,Rnf207,1
E9PWA1,mus musculus,U2af1l4,1
E9PWA8,mus musculus,Or51f23,1
E9PWA9,mus musculus,Usp9x,1
E9PWB6,mus musculus,Muc5ac,1
E9PWC3,mus musculus,Tspan17,1
E9PWD2,mus musculus,Thsd7a,1
E9PWD3,mus musculus,Ccnh,1
E9PWD4,mus musculus,Trmt1,1
E9PWD5,mus musculus,Vmn2r110,1
E9PWD8,mus musculus,Glg1,1
E9PWD9,mus musculus,Polrmt,1
E9PWE0,mus musculus,Pcmt1,1
E9PWE2,mus musculus,Tcf3,1
E9PWE3,mus musculus,Tcf3,1
E9PWE4,mus musculus,Tcf3,1
E9PWE5,mus musculus,Tcf3,1
E9PWE8,mus musculus,Dpysl3,1
E9PWI5,mus musculus,Or55b3,1
E9PWI6,mus musculus,Gcc2,1
E9PWI8,mus musculus,Ets1,1
E9PWJ0,mus musculus,Csmd3,1
E9PWJ7,mus musculus,Abca16,1
E9PWJ8,mus musculus,Spin2j,1
E9PWK0,mus musculus,Slc44a4,1
E9PWK2,mus musculus,Vmn1r224,1
E9PWL2,mus musculus,Znrf1,1
E9PWL5,mus musculus,Tfdp2,1
E9PWL6,mus musculus,Vmn1r149,1
E9PWM4,mus musculus,Hacl1,1
E9PWM5,mus musculus,Uimc1,1
E9PWM9,mus musculus,Myo1h,1
E9PWN0,mus musculus,Lpin2,1
E9PWN2,mus musculus,Iars2,1
E9PWN3,mus musculus,Iars2,1
E9PWP6,mus musculus,Rims1,1
E9PWQ7,mus musculus,Zan,1
E9PWR4,mus musculus,Dip2c,1
E9PWS4,mus musculus,AU018091,1
E9PWT4,mus musculus,H2-Q7,1
E9PWU0,mus musculus,Or10g1b,1
E9PWU1,mus musculus,Guca1b,1
E9PWV0,mus musculus,Cyp2t4,1
E9PWV2,mus musculus,Or10j3,1
E9PWV9,mus musculus,Crem,1
E9PWW0,mus musculus,Vmn2r103,1
E9PWW2,mus musculus,Tor1aip1,1
E9PWW5,mus musculus,Adamtsl1,1
E9PWW6,mus musculus,Zc3h7a,1
E9PWX0,mus musculus,Med16,1
E9PWX1,mus musculus,Dpp6,1
E9PWX7,mus musculus,Tbc1d25,1
E9PWX9,mus musculus,Tmprss5,1
E9PWY2,mus musculus,Gtf2h1,1
E9PWY9,mus musculus,Farsa,1
E9PWZ2,mus musculus,Scgb1b20,1
E9PWZ6,mus musculus,Myo9b,1
E9PX09,mus musculus,Carns1,1
E9PX10,mus musculus,Alg13,1
E9PX16,mus musculus,Slc25a3,1
E9PX19,mus musculus,Mcph1,1
E9PX23,mus musculus,Mta1,1
E9PX34,mus musculus,Vmn2r120,1
E9PX37,mus musculus,Krtap27-1,1
E9PX46,mus musculus,Sgce,1
E9PX47,mus musculus,Or55b4,1
E9PX50,mus musculus,Slc8a3,1
E9PX52,mus musculus,Asap2,1
E9PX53,mus musculus,Ppp4r1,1
E9PX56,mus musculus,Rb1cc1,1
E9PX57,mus musculus,Kif6,1
E9PX58,mus musculus,Il21,1
E9PX59,mus musculus,Samd9l,1
E9PX63,mus musculus,H2-Q1,1
E9PX64,mus musculus,Kif26b,1
E9PX65,mus musculus,Yars2,1
E9PX66,mus musculus,Supt7l,1
E9PX70,mus musculus,Col12a1,1
E9PX79,mus musculus,Marchf10,1
E9PX82,mus musculus,Or7e177,1
E9PX89,mus musculus,Bola3,1
E9PX94,mus musculus,Cc2d1a,1
E9PX96,mus musculus,Sva,1
E9PXA2,mus musculus,Stk35,1
E9PXA8,mus musculus,Smad2,1
E9PXB8,mus musculus,Or10ag54,1
E9PXC2,mus musculus,Usf2,1
E9PXE1,mus musculus,Mcf2l,1
E9PXG9,mus musculus,Vps53,1
E9PXH6,mus musculus,Or11h4b,1
E9PXI5,mus musculus,Vmn2r23,1
E9PXI8,mus musculus,Crhr2,1
E9PXJ4,mus musculus,Zfp712,1
E9PXJ8,mus musculus,Vmn2r90,1
E9PXK4,mus musculus,Stk32c,1
E9PXM3,mus musculus,Vmn1r177,1
E9PXM6,mus musculus,Slc29a1,1
E9PXN7,mus musculus,Ugt1a10,1
E9PXP7,mus musculus,Ston2,1
E9PXQ7,mus musculus,Pcdh10,1
E9PXR3,mus musculus,Sesn1,1
E9PXR4,mus musculus,Rab40c,1
E9PXR7,mus musculus,Slc2a2,1
E9PXS5,mus musculus,Wac,1
E9PXV4,mus musculus,Slc27a5,1
E9PXW4,mus musculus,Or51f1e,1
E9PXW8,mus musculus,Hdac7,1
E9PXW9,mus musculus,Gata4,1
E9PXX4,mus musculus,Pde8b,1
E9PXX7,mus musculus,Txndc5,1
E9PXX8,mus musculus,Macc1,1
E9PXY3,mus musculus,Tmed5,1
E9PXY5,mus musculus,Zeb1,1
E9PXY8,mus musculus,Usp7,1
E9PXZ2,mus musculus,Osbpl9,1
E9PXZ3,mus musculus,Itga10,1
E9PXZ7,mus musculus,Itgad,1
E9PY03,mus musculus,Tstd1,1
E9PY05,mus musculus,Erg,1
E9PY08,mus musculus,Adamts1,1
E9PY12,mus musculus,Mcf2l,1
E9PY16,mus musculus,Adap1,1
E9PY28,mus musculus,Btbd2,1
E9PY29,mus musculus,P2rx6,1
E9PY32,mus musculus,Tpsab1,1
E9PY39,mus musculus,Gm20431,1
E9PY48,mus musculus,Ncaph2,1
E9PY58,mus musculus,Clpb,1
E9PY60,mus musculus,Vmn1r77,1
E9PY81,mus musculus,Serinc1,1
