feature_name,organism,gene_symbol,is_current
A0AAQ5BHW8,homo sapiens,A0AAQ5BHW8,1
A0A583ZBV8,homo sapiens,A0A583ZBV8,1
A0A583ZBY1,homo sapiens,A0A583ZBY1,1
A0A590UJ79,homo sapiens,A0A590UJ79,1
A0A5A4LID4,homo sapiens,A0A5A4LID4,1
A0A5A4LLG7,homo sapiens,A0A5A4LLG7,1
A0A5A4LNY6,homo sapiens,A0A5A4LNY6,1
A0A5A4M0H6,homo sapiens,A0A5A4M0H6,1
A0A5C2G1L7,homo sapiens,A0A5C2G1L7,1
A0A5H2UEV5,homo sapiens,A0A5H2UEV5,1
A0A7S5C252,homo sapiens,A0A7S5C252,1
A0A5B9RBN1,homo sapiens,A0A5B9RBN1,1
A0A5C0NS21,homo sapiens,A0A5C0NS21,1
A0A5C2FSV9,homo sapiens,A0A5C2FSV9,1
A0A5C2FT24,homo sapiens,A0A5C2FT24,1
A0A5C2FVH1,homo sapiens,A0A5C2FVH1,1
A0A5C2FYD1,homo sapiens,A0A5C2FYD1,1
A0A5C2FZ84,homo sapiens,A0A5C2FZ84,1
A0A5C2G0L3,homo sapiens,A0A5C2G0L3,1
A0A5C2G167,homo sapiens,A0A5C2G167,1
A0A5C2G2L4,homo sapiens,A0A5C2G2L4,1
A0A5C2G337,homo sapiens,A0A5C2G337,1
A0A5C2G8M4,homo sapiens,A0A5C2G8M4,1
A0A5C2G9E3,homo sapiens,A0A5C2G9E3,1
A0A5C2GBS4,homo sapiens,A0A5C2GBS4,1
A0A5C2GIU8,homo sapiens,A0A5C2GIU8,1
A0A5C2GKU7,homo sapiens,A0A5C2GKU7,1
A0A5C2GM82,homo sapiens,A0A5C2GM82,1
A0A5C2GMI8,homo sapiens,A0A5C2GMI8,1
A0A5C2GQU7,homo sapiens,A0A5C2GQU7,1
A0A5C2GSA5,homo sapiens,A0A5C2GSA5,1
A0A5C2GZA8,homo sapiens,A0A5C2GZA8,1
A0A5C2G5I9,homo sapiens,A0A5C2G5I9,1
A0A5C2G8L7,homo sapiens,A0A5C2G8L7,1
A0A5C2GBD3,homo sapiens,A0A5C2GBD3,1
A0A5C2GIF1,homo sapiens,A0A5C2GIF1,1
A0A5C2GK97,homo sapiens,A0A5C2GK97,1
A0A5C2GSR5,homo sapiens,A0A5C2GSR5,1
A0A5C2GZP1,homo sapiens,A0A5C2GZP1,1
A0A2U3TZU4,homo sapiens,A0A2U3TZU4,1
A0A2U7MWA2,homo sapiens,A0A2U7MWA2,1
A0A2U8J8B6,homo sapiens,A0A2U8J8B6,1
A0A2U8J8M6,homo sapiens,A0A2U8J8M6,1
A0A386IPJ4,homo sapiens,A0A386IPJ4,1
A0A343F3U9,homo sapiens,A0A343F3U9,1
A0A343GB69,homo sapiens,A0A343GB69,1
A0A343J414,homo sapiens,A0A343J414,1
A0A343JK09,homo sapiens,A0A343JK09,1
A0A343LMU7,homo sapiens,A0A343LMU7,1
A0A343R0F3,homo sapiens,A0A343R0F3,1
A0A345G166,homo sapiens,A0A345G166,1
A0A384MDZ1,homo sapiens,A0A384MDZ1,1
A0A3B3ISV1,homo sapiens,A0A3B3ISV1,1
A0A3B3ITV9,homo sapiens,A0A3B3ITV9,1
A0A3B3ITZ8,homo sapiens,A0A3B3ITZ8,1
A0A3B3IU15,homo sapiens,A0A3B3IU15,1
A0A3G5AU89,homo sapiens,A0A3G5AU89,1
A0A3S6EJS7,homo sapiens,A0A3S6EJS7,1
A0A3S6RHE1,homo sapiens,A0A3S6RHE1,1
A0A3S6RHN4,homo sapiens,A0A3S6RHN4,1
A0A3S6RIM0,homo sapiens,A0A3S6RIM0,1
A0A3S6RG96,homo sapiens,A0A3S6RG96,1
A0A3S6RHF1,homo sapiens,A0A3S6RHF1,1
A0A6Q8PGF8,homo sapiens,A0A6Q8PGF8,1
A0A3Q8A5S1,homo sapiens,A0A3Q8A5S1,1
A0A7I2V2M6,homo sapiens,A0A7I2V2M6,1
A0A7I2V323,homo sapiens,A0A7I2V323,1
A0A7I2V380,homo sapiens,A0A7I2V380,1
A0A7I2V3A4,homo sapiens,A0A7I2V3A4,1
A0A7I2YQC2,homo sapiens,A0A7I2YQC2,1
A0A7I2YQP7,homo sapiens,A0A7I2YQP7,1
A0A1W1RN42,homo sapiens,A0A1W1RN42,1
A0A1W2PP32,homo sapiens,A0A1W2PP32,1
A0A1W2PRM6,homo sapiens,A0A1W2PRM6,1
A0A2I4PZP1,homo sapiens,A0A2I4PZP1,1
A0A290Y5T4,homo sapiens,A0A290Y5T4,1
A0A2H4FZA6,homo sapiens,A0A2H4FZA6,1
A0A2H4QWQ3,homo sapiens,A0A2H4QWQ3,1
A0A2H4ZAS3,homo sapiens,A0A2H4ZAS3,1
A0A0N7AHK7,homo sapiens,A0A0N7AHK7,1
A0A142J262,homo sapiens,A0A142J262,1
A0A161GBN6,homo sapiens,A0A161GBN6,1
A0A158T700,homo sapiens,A0A158T700,1
A0A140C6K0,homo sapiens,A0A140C6K0,1
A0A140FA44,homo sapiens,A0A140FA44,1
A0A1B0W0T5,homo sapiens,A0A1B0W0T5,1
A0A1B1LLR5,homo sapiens,A0A1B1LLR5,1
A0A678ZEF6,homo sapiens,A0A678ZEF6,1
A0A059QEK9,homo sapiens,A0A059QEK9,1
A0A1C7CYW8,homo sapiens,A0A1C7CYW8,1
A0A1C8DV34,homo sapiens,A0A1C8DV34,1
A0A1C8DX63,homo sapiens,A0A1C8DX63,1
A0A678ZDZ5,homo sapiens,A0A678ZDZ5,1
A0A678ZHY1,homo sapiens,A0A678ZHY1,1
B7Z1K8,homo sapiens,B7Z1K8,1
K7P5G5,homo sapiens,K7P5G5,1
Q6ZR87,homo sapiens,Q6ZR87,1
A0A068BCA8,homo sapiens,A0A068BCA8,1
A0A068BY99,homo sapiens,A0A068BY99,1
B7Z2F0,homo sapiens,B7Z2F0,1
D1MZT7,homo sapiens,D1MZT7,1
E5RI31,homo sapiens,E5RI31,1
J3KTP6,homo sapiens,J3KTP6,1
J7JXM4,homo sapiens,J7JXM4,1
J7K045,homo sapiens,J7K045,1
J7Q2I4,homo sapiens,J7Q2I4,1
L8EAF3,homo sapiens,L8EAF3,1
L8ECE5,homo sapiens,L8ECE5,1
M0QZ07,homo sapiens,M0QZ07,1
M0R1K5,homo sapiens,M0R1K5,1
M0R1R3,homo sapiens,M0R1R3,1
H3BNK1,homo sapiens,H3BNK1,1
H3BPK2,homo sapiens,H3BPK2,1
H3BTI2,homo sapiens,H3BTI2,1
J7F649,homo sapiens,J7F649,1
J7F7A9,homo sapiens,J7F7A9,1
L8E6X1,homo sapiens,L8E6X1,1
M0R2M1,homo sapiens,M0R2M1,1
Q6ZNL4,homo sapiens,Q6ZNL4,1
Q861C3,homo sapiens,Q861C3,1
Q9BZQ0,homo sapiens,Q9BZQ0,1
Q9HBD7,homo sapiens,Q9HBD7,1
U5IQL3,homo sapiens,U5IQL3,1
A7L5M0,homo sapiens,A7L5M0,1
H3BMX6,homo sapiens,H3BMX6,1
L8E733,homo sapiens,L8E733,1
Q9BSD0,homo sapiens,Q9BSD0,1
U6C2M6,homo sapiens,U6C2M6,1
A0A0H5DLL7,homo sapiens,A0A0H5DLL7,1
A4GX62,homo sapiens,A4GX62,1
A6NJU6,homo sapiens,A6NJU6,1
A6NMV7,homo sapiens,A6NMV7,1
C9WCY5,homo sapiens,C9WCY5,1
J3KSQ6,homo sapiens,J3KSQ6,1
L7XQU8,homo sapiens,L7XQU8,1
M4VJS4,homo sapiens,M4VJS4,1
Q2NL95,homo sapiens,Q2NL95,1
Q2YHU7,homo sapiens,Q2YHU7,1
Q6TPK0,homo sapiens,Q6TPK0,1
W6JHY2,homo sapiens,W6JHY2,1
A0A0A0MTQ4,homo sapiens,A0A0A0MTQ4,1
A0A0G2JQ48,homo sapiens,A0A0G2JQ48,1
A0A109NRD7,homo sapiens,A0A109NRD7,1
A5PKW6,homo sapiens,A5PKW6,1
B2R888,homo sapiens,B2R888,1
J3KPI1,homo sapiens,J3KPI1,1
J3KS76,homo sapiens,J3KS76,1
K7EIJ0,homo sapiens,K7EIJ0,1
K7EJ75,homo sapiens,K7EJ75,1
K7EK31,homo sapiens,K7EK31,1
K7EKV7,homo sapiens,K7EKV7,1
K7EM02,homo sapiens,K7EM02,1
K7EMY1,homo sapiens,K7EMY1,1
K7EQI3,homo sapiens,K7EQI3,1
K7EQP2,homo sapiens,K7EQP2,1
K7ER94,homo sapiens,K7ER94,1
K7ESM3,homo sapiens,K7ESM3,1
L0R6P3,homo sapiens,L0R6P3,1
O19725,homo sapiens,O19725,1
Q29662,homo sapiens,Q29662,1
Q30107,homo sapiens,Q30107,1
Q5HYH4,homo sapiens,Q5HYH4,1
Q96GE1,homo sapiens,Q96GE1,1
Q9BCP9,homo sapiens,Q9BCP9,1
V9GYW0,homo sapiens,V9GYW0,1
V9HWC7,homo sapiens,V9HWC7,1
B3KMS4,homo sapiens,B3KMS4,1
B3KRS8,homo sapiens,B3KRS8,1
B4DED6,homo sapiens,B4DED6,1
B4DXH2,homo sapiens,B4DXH2,1
D5I7R3,homo sapiens,D5I7R3,1
G1ENC3,homo sapiens,G1ENC3,1
Q59EY7,homo sapiens,Q59EY7,1
Q59FQ2,homo sapiens,Q59FQ2,1
Q96L48,homo sapiens,Q96L48,1
S4R426,homo sapiens,S4R426,1
V5JS37,homo sapiens,V5JS37,1
A0A023QL98,homo sapiens,A0A023QL98,1
A0A097IW80,homo sapiens,A0A097IW80,1
B6ETP3,homo sapiens,B6ETP3,1
B6VPZ4,homo sapiens,B6VPZ4,1
D6R958,homo sapiens,D6R958,1
D6RA42,homo sapiens,D6RA42,1
D6RAX9,homo sapiens,D6RAX9,1
D6RBF8,homo sapiens,D6RBF8,1
D6RBY2,homo sapiens,D6RBY2,1
D6RC60,homo sapiens,D6RC60,1
D6RC94,homo sapiens,D6RC94,1
D6RD97,homo sapiens,D6RD97,1
D6RD99,homo sapiens,D6RD99,1
D6RF98,homo sapiens,D6RF98,1
E5RH92,homo sapiens,E5RH92,1
F6KRN3,homo sapiens,F6KRN3,1
F8LFV6,homo sapiens,F8LFV6,1
F8LFW2,homo sapiens,F8LFW2,1
F8LFW8,homo sapiens,F8LFW8,1
F8R1C7,homo sapiens,F8R1C7,1
F8RHH9,homo sapiens,F8RHH9,1
F8SKU8,homo sapiens,F8SKU8,1
F8WAY1,homo sapiens,F8WAY1,1
F8WB94,homo sapiens,F8WB94,1
F8WE79,homo sapiens,F8WE79,1
F8WF70,homo sapiens,F8WF70,1
F8WFC0,homo sapiens,F8WFC0,1
J9UMV1,homo sapiens,J9UMV1,1
Q05CQ7,homo sapiens,Q05CQ7,1
Q06HC5,homo sapiens,Q06HC5,1
Q67AG6,homo sapiens,Q67AG6,1
B2ZCX0,homo sapiens,B2ZCX0,1
B4DHW3,homo sapiens,B4DHW3,1
B5BUI8,homo sapiens,B5BUI8,1
D6C6A8,homo sapiens,D6C6A8,1
D6R997,homo sapiens,D6R997,1
F8WC62,homo sapiens,F8WC62,1
F8WD02,homo sapiens,F8WD02,1
G8XV63,homo sapiens,G8XV63,1
J3QLW6,homo sapiens,J3QLW6,1
J3QR27,homo sapiens,J3QR27,1
M9P971,homo sapiens,M9P971,1
M9P9X8,homo sapiens,M9P9X8,1
N0A4B4,homo sapiens,N0A4B4,1
Q5SNW7,homo sapiens,Q5SNW7,1
X2C0J4,homo sapiens,X2C0J4,1
A0A0D3RJ62,homo sapiens,A0A0D3RJ62,1
B2G3E5,homo sapiens,B2G3E5,1
B5A8Y8,homo sapiens,B5A8Y8,1
B5MBX1,homo sapiens,B5MBX1,1
J3QRG1,homo sapiens,J3QRG1,1
A0A0A7C9B8,homo sapiens,A0A0A7C9B8,1
A0A1B0GUE8,homo sapiens,A0A1B0GUE8,1
A0A1B0GUJ9,homo sapiens,A0A1B0GUJ9,1
A6H8Z4,homo sapiens,A6H8Z4,1
C6L826,homo sapiens,C6L826,1
D4HP93,homo sapiens,D4HP93,1
E7EUM0,homo sapiens,E7EUM0,1
F2VNH7,homo sapiens,F2VNH7,1
F2VNQ9,homo sapiens,F2VNQ9,1
F2X5T3,homo sapiens,F2X5T3,1
H7C2I3,homo sapiens,H7C2I3,1
H7C2W1,homo sapiens,H7C2W1,1
H7C464,homo sapiens,H7C464,1
H7C4J9,homo sapiens,H7C4J9,1
H7C5J1,homo sapiens,H7C5J1,1
J9PW46,homo sapiens,J9PW46,1
Q2TSD2,homo sapiens,Q2TSD2,1
Q63HQ4,homo sapiens,Q63HQ4,1
Q6PID0,homo sapiens,Q6PID0,1
Q8TAS3,homo sapiens,Q8TAS3,1
Q9NT87,homo sapiens,Q9NT87,1
Q9TP12,homo sapiens,Q9TP12,1
U5UA77,homo sapiens,U5UA77,1
A0A0A0MQR2,homo sapiens,A0A0A0MQR2,1
B4DMM3,homo sapiens,B4DMM3,1
C9J6Z1,homo sapiens,C9J6Z1,1
C9JBI8,homo sapiens,C9JBI8,1
C9JBJ7,homo sapiens,C9JBJ7,1
C9JCY0,homo sapiens,C9JCY0,1
C9JDM8,homo sapiens,C9JDM8,1
C9JJD0,homo sapiens,C9JJD0,1
C9JJZ7,homo sapiens,C9JJZ7,1
C9JKY0,homo sapiens,C9JKY0,1
D6MJK1,homo sapiens,D6MJK1,1
D6MKX1,homo sapiens,D6MKX1,1
D6MLH5,homo sapiens,D6MLH5,1
D6N720,homo sapiens,D6N720,1
E7EUZ7,homo sapiens,E7EUZ7,1
E7EWV3,homo sapiens,E7EWV3,1
F2VNH3,homo sapiens,F2VNH3,1
F4YTF5,homo sapiens,F4YTF5,1
H9C3K0,homo sapiens,H9C3K0,1
U3Q215,homo sapiens,U3Q215,1
A9J4F5,homo sapiens,A9J4F5,1
B4DGQ8,homo sapiens,B4DGQ8,1
B4E0W4,homo sapiens,B4E0W4,1
B4E2A8,homo sapiens,B4E2A8,1
B4E2S1,homo sapiens,B4E2S1,1
C9J8X3,homo sapiens,C9J8X3,1
C9JJ47,homo sapiens,C9JJ47,1
C9JT95,homo sapiens,C9JT95,1
C9JYI8,homo sapiens,C9JYI8,1
D5FZP3,homo sapiens,D5FZP3,1
H9M473,homo sapiens,H9M473,1
K4JB07,homo sapiens,K4JB07,1
K4JUC3,homo sapiens,K4JUC3,1
Q4VXT5,homo sapiens,Q4VXT5,1
A0A090N7S4,homo sapiens,A0A090N7S4,1
A0A0A7C6E5,homo sapiens,A0A0A7C6E5,1
B4DMW5,homo sapiens,B4DMW5,1
B4DWD1,homo sapiens,B4DWD1,1
B9VR41,homo sapiens,B9VR41,1
C9J2E1,homo sapiens,C9J2E1,1
C9J605,homo sapiens,C9J605,1
C9JNU9,homo sapiens,C9JNU9,1
C9JYS6,homo sapiens,C9JYS6,1
D6MLA8,homo sapiens,D6MLA8,1
E9PAP0,homo sapiens,E9PAP0,1
E9PFN5,homo sapiens,E9PFN5,1
E9PHY1,homo sapiens,E9PHY1,1
E9PMX3,homo sapiens,E9PMX3,1
E9PPM8,homo sapiens,E9PPM8,1
E9PS26,homo sapiens,E9PS26,1
G0ZMI9,homo sapiens,G0ZMI9,1
G3V2V6,homo sapiens,G3V2V6,1
G3V4S5,homo sapiens,G3V4S5,1
Q6NUL6,homo sapiens,Q6NUL6,1
Q7KZ41,homo sapiens,Q7KZ41,1
A0A8Q3SIH0,homo sapiens,A0A8Q3SIH0,1
A0A8Q3SIW0,homo sapiens,A0A8Q3SIW0,1
A0A8Q3WL56,homo sapiens,A0A8Q3WL56,1
A0A8V8TLG2,homo sapiens,A0A8V8TLG2,1
A0A8V8TME4,homo sapiens,A0A8V8TME4,1
A0A8V8TN95,homo sapiens,A0A8V8TN95,1
A0A8V8TPK7,homo sapiens,A0A8V8TPK7,1
A0A994J7J4,homo sapiens,A0A994J7J4,1
A0A5J6BTF9,homo sapiens,A0A5J6BTF9,1
A0A5K1TTA0,homo sapiens,A0A5K1TTA0,1
A0A5K1TTE3,homo sapiens,A0A5K1TTE3,1
A0A804HHW5,homo sapiens,A0A804HHW5,1
A0A804HIX4,homo sapiens,A0A804HIX4,1
A0AA34QVU4,homo sapiens,A0AA34QVU4,1
A0AA34QVZ7,homo sapiens,A0AA34QVZ7,1
A0A493QP59,homo sapiens,A0A493QP59,1
A0A494C0C6,homo sapiens,A0A494C0C6,1
A0A494C0Z5,homo sapiens,A0A494C0Z5,1
A0A6Q8PG85,homo sapiens,A0A6Q8PG85,1
A0A858LJN4,homo sapiens,A0A858LJN4,1
A0A494BZU1,homo sapiens,A0A494BZU1,1
A0A4P2SR55,homo sapiens,A0A4P2SR55,1
A0A4P2SSK8,homo sapiens,A0A4P2SSK8,1
A0A6Q8PHG4,homo sapiens,A0A6Q8PHG4,1
A0A2R8Y459,homo sapiens,A0A2R8Y459,1
A0A2U3RUB4,homo sapiens,A0A2U3RUB4,1
A0A2U7NDY9,homo sapiens,A0A2U7NDY9,1
A0A2U7NGL9,homo sapiens,A0A2U7NGL9,1
A0A2U7NMS8,homo sapiens,A0A2U7NMS8,1
A0A2X0SYU7,homo sapiens,A0A2X0SYU7,1
A0A342Y9Y6,homo sapiens,A0A342Y9Y6,1
A0A343ERW5,homo sapiens,A0A343ERW5,1
A0A343KLG4,homo sapiens,A0A343KLG4,1
A0A2Z4LG68,homo sapiens,A0A2Z4LG68,1
A0A346A6A5,homo sapiens,A0A346A6A5,1
A0A346M0H3,homo sapiens,A0A346M0H3,1
A0A383S1Z2,homo sapiens,A0A383S1Z2,1
A0A3B0IT57,homo sapiens,A0A3B0IT57,1
A0A3S6RFX8,homo sapiens,A0A3S6RFX8,1
A0A3S6RGC4,homo sapiens,A0A3S6RGC4,1
A0A3S6RHH6,homo sapiens,A0A3S6RHH6,1
A0A3S6RI13,homo sapiens,A0A3S6RI13,1
A0A8V8TMG8,homo sapiens,A0A8V8TMG8,1
A0A1L7NQ70,homo sapiens,A0A1L7NQ70,1
A0A1X9I4S0,homo sapiens,A0A1X9I4S0,1
A0A1W2PNX7,homo sapiens,A0A1W2PNX7,1
A0A1W2PR32,homo sapiens,A0A1W2PR32,1
A0A1W2PRB1,homo sapiens,A0A1W2PRB1,1
A0A1W2PRR3,homo sapiens,A0A1W2PRR3,1
A0A224A9M5,homo sapiens,A0A224A9M5,1
A0A286LD97,homo sapiens,A0A286LD97,1
A0A286YFF3,homo sapiens,A0A286YFF3,1
A0A288R0D9,homo sapiens,A0A288R0D9,1
A0A288QYJ7,homo sapiens,A0A288QYJ7,1
A0A1J0PLL7,homo sapiens,A0A1J0PLL7,1
A0A1J0Q0D7,homo sapiens,A0A1J0Q0D7,1
A0A1P8NQC4,homo sapiens,A0A1P8NQC4,1
A0A1L2BM15,homo sapiens,A0A1L2BM15,1
A0A1L2BU39,homo sapiens,A0A1L2BU39,1
A0A1L3H060,homo sapiens,A0A1L3H060,1
A0A1X9I3U9,homo sapiens,A0A1X9I3U9,1
A0A1X9I3X4,homo sapiens,A0A1X9I3X4,1
A0A1V0MDC9,homo sapiens,A0A1V0MDC9,1
A0A1S5QQW8,homo sapiens,A0A1S5QQW8,1
A0A1S5QR29,homo sapiens,A0A1S5QR29,1
A0A1S5QRI1,homo sapiens,A0A1S5QRI1,1
A0A1S6NTK4,homo sapiens,A0A1S6NTK4,1
A0A1S7C6G0,homo sapiens,A0A1S7C6G0,1
A0A0U1RQN5,homo sapiens,A0A0U1RQN5,1
A0A0U1RR44,homo sapiens,A0A0U1RR44,1
A0A141AZ57,homo sapiens,A0A141AZ57,1
A0A142DDR8,homo sapiens,A0A142DDR8,1
A0A142FK32,homo sapiens,A0A142FK32,1
A0A1S5QR62,homo sapiens,A0A1S5QR62,1
A0A0F6R9J4,homo sapiens,A0A0F6R9J4,1
A0A0G2JHA9,homo sapiens,A0A0G2JHA9,1
A0A024R9N2,homo sapiens,A0A024R9N2,1
A0A0J9YX65,homo sapiens,A0A0J9YX65,1
A0A126GWF4,homo sapiens,A0A126GWF4,1
A0A126GWF5,homo sapiens,A0A126GWF5,1
A0A0N6W7M1,homo sapiens,A0A0N6W7M1,1
A0A0K1H1B1,homo sapiens,A0A0K1H1B1,1
A0A0N7A4M4,homo sapiens,A0A0N7A4M4,1
A0A059QR28,homo sapiens,A0A059QR28,1
A0A0A0MRS6,homo sapiens,A0A0A0MRS6,1
B7Z9R8,homo sapiens,B7Z9R8,1
C7FDU4,homo sapiens,C7FDU4,1
E1B4S4,homo sapiens,E1B4S4,1
F5GZ93,homo sapiens,F5GZ93,1
F5H225,homo sapiens,F5H225,1
F5H676,homo sapiens,F5H676,1
F5H867,homo sapiens,F5H867,1
G9HW71,homo sapiens,G9HW71,1
H0YHD1,homo sapiens,H0YHD1,1
H2BDT7,homo sapiens,H2BDT7,1
Q5JVH2,homo sapiens,Q5JVH2,1
U3KQD8,homo sapiens,U3KQD8,1
A0A059QHD6,homo sapiens,A0A059QHD6,1
A0A0A0MT66,homo sapiens,A0A0A0MT66,1
B2RA66,homo sapiens,B2RA66,1
C9JAL0,homo sapiens,C9JAL0,1
E9KY16,homo sapiens,E9KY16,1
F1AQM5,homo sapiens,F1AQM5,1
F4NBW4,homo sapiens,F4NBW4,1
F4NC04,homo sapiens,F4NC04,1
F5GZ20,homo sapiens,F5GZ20,1
F5GZZ0,homo sapiens,F5GZZ0,1
F5H0C5,homo sapiens,F5H0C5,1
F5H240,homo sapiens,F5H240,1
F5H2I9,homo sapiens,F5H2I9,1
F5H539,homo sapiens,F5H539,1
F5H717,homo sapiens,F5H717,1
A8K1R9,homo sapiens,A8K1R9,1
A8K5H9,homo sapiens,A8K5H9,1
A8MTM1,homo sapiens,A8MTM1,1
A8U3X0,homo sapiens,A8U3X0,1
E5RII7,homo sapiens,E5RII7,1
F6IQV2,homo sapiens,F6IQV2,1
F6KRI8,homo sapiens,F6KRI8,1
F6KRL7,homo sapiens,F6KRL7,1
G9FTK4,homo sapiens,G9FTK4,1
H0Y808,homo sapiens,H0Y808,1
H0Y942,homo sapiens,H0Y942,1
H0Y9C0,homo sapiens,H0Y9C0,1
H0YEY1,homo sapiens,H0YEY1,1
H0YFA4,homo sapiens,H0YFA4,1
H0YFT7,homo sapiens,H0YFT7,1
H0YH06,homo sapiens,H0YH06,1
H0YK54,homo sapiens,H0YK54,1
H0YKH3,homo sapiens,H0YKH3,1
H0YLS6,homo sapiens,H0YLS6,1
H0YLZ8,homo sapiens,H0YLZ8,1
H3BRB8,homo sapiens,H3BRB8,1
I3L107,homo sapiens,I3L107,1
I3L2B3,homo sapiens,I3L2B3,1
I3NI53,homo sapiens,I3NI53,1
I6NS64,homo sapiens,I6NS64,1
Q86XN0,homo sapiens,Q86XN0,1
Q9NW22,homo sapiens,Q9NW22,1
Q9UMG3,homo sapiens,Q9UMG3,1
A8K0P8,homo sapiens,A8K0P8,1
A8K2R3,homo sapiens,A8K2R3,1
B5QSK7,homo sapiens,B5QSK7,1
D7NNY2,homo sapiens,D7NNY2,1
F6IQL4,homo sapiens,F6IQL4,1
H0YML6,homo sapiens,H0YML6,1
H6A2D9,homo sapiens,H6A2D9,1
H9PRE4,homo sapiens,H9PRE4,1
I3L337,homo sapiens,I3L337,1
M1LFT9,homo sapiens,M1LFT9,1
O19515,homo sapiens,O19515,1
Q05CV2,homo sapiens,Q05CV2,1
Q53EZ8,homo sapiens,Q53EZ8,1
Q5T0A2,homo sapiens,Q5T0A2,1
Q5T737,homo sapiens,Q5T737,1
Q5XJ20,homo sapiens,Q5XJ20,1
Q96M80,homo sapiens,Q96M80,1
S6CPZ5,homo sapiens,S6CPZ5,1
X5DQN2,homo sapiens,X5DQN2,1
A0A087WU78,homo sapiens,A0A087WU78,1
A0A087WXV3,homo sapiens,A0A087WXV3,1
A0A087WZ28,homo sapiens,A0A087WZ28,1
A5A340,homo sapiens,A5A340,1
D7NQX3,homo sapiens,D7NQX3,1
D7R0U5,homo sapiens,D7R0U5,1
Q7Z5E5,homo sapiens,Q7Z5E5,1
Q8NC08,homo sapiens,Q8NC08,1
Q8NI98,homo sapiens,Q8NI98,1
Q9H9J7,homo sapiens,Q9H9J7,1
V9GZ25,homo sapiens,V9GZ25,1
A0A087X151,homo sapiens,A0A087X151,1
A0A0A7C4B8,homo sapiens,A0A0A7C4B8,1
A4URH7,homo sapiens,A4URH7,1
A4VCI5,homo sapiens,A4VCI5,1
C7DRQ5,homo sapiens,C7DRQ5,1
D5FHM1,homo sapiens,D5FHM1,1
E5G0Y1,homo sapiens,E5G0Y1,1
H7BZA0,homo sapiens,H7BZA0,1
H7C244,homo sapiens,H7C244,1
H7C3A4,homo sapiens,H7C3A4,1
Q6F3I1,homo sapiens,Q6F3I1,1
Q6LA99,homo sapiens,Q6LA99,1
Q6ZXT6,homo sapiens,Q6ZXT6,1
Q9Y4N4,homo sapiens,Q9Y4N4,1
V9GYF9,homo sapiens,V9GYF9,1
A0A075B7A1,homo sapiens,A0A075B7A1,1
A0A087WUJ1,homo sapiens,A0A087WUJ1,1
A0A0A0PPY6,homo sapiens,A0A0A0PPY6,1
A0A0A7C9F4,homo sapiens,A0A0A7C9F4,1
A3KFI5,homo sapiens,A3KFI5,1
A9XA71,homo sapiens,A9XA71,1
C8C9W1,homo sapiens,C8C9W1,1
D3U4B0,homo sapiens,D3U4B0,1
F8VRX5,homo sapiens,F8VRX5,1
F8VS87,homo sapiens,F8VS87,1
H7BZ76,homo sapiens,H7BZ76,1
H7C1F2,homo sapiens,H7C1F2,1
Q0E7X3,homo sapiens,Q0E7X3,1
Q3B7W4,homo sapiens,Q3B7W4,1
Q8IWC8,homo sapiens,Q8IWC8,1
Q8NBU2,homo sapiens,Q8NBU2,1
Q9NY41,homo sapiens,Q9NY41,1
A0A059QBJ1,homo sapiens,A0A059QBJ1,1
F8VS22,homo sapiens,F8VS22,1
F8VWQ0,homo sapiens,F8VWQ0,1
J7GUA3,homo sapiens,J7GUA3,1
J7HA98,homo sapiens,J7HA98,1
K7WII7,homo sapiens,K7WII7,1
Q4G1A8,homo sapiens,Q4G1A8,1
Q6ZR44,homo sapiens,Q6ZR44,1
Q6ZSV4,homo sapiens,Q6ZSV4,1
Q70V31,homo sapiens,Q70V31,1
B3KNN7,homo sapiens,B3KNN7,1
B3KRM4,homo sapiens,B3KRM4,1
B4DFJ9,homo sapiens,B4DFJ9,1
B4DJT0,homo sapiens,B4DJT0,1
B4DKY9,homo sapiens,B4DKY9,1
B4DRW5,homo sapiens,B4DRW5,1
B4DYG5,homo sapiens,B4DYG5,1
B4F4S7,homo sapiens,B4F4S7,1
D9ZHQ1,homo sapiens,D9ZHQ1,1
Q9BYY5,homo sapiens,Q9BYY5,1
Q9UEN1,homo sapiens,Q9UEN1,1
V5L7E5,homo sapiens,V5L7E5,1
V5NQQ7,homo sapiens,V5NQQ7,1
A0A858B6K6,homo sapiens,A0A858B6K6,1
A0A8A6U7T3,homo sapiens,A0A8A6U7T3,1
A0A8Q3SHQ6,homo sapiens,A0A8Q3SHQ6,1
A0A8Q3SHZ7,homo sapiens,A0A8Q3SHZ7,1
A0A8S0MAG0,homo sapiens,A0A8S0MAG0,1
A0A8V8TMP3,homo sapiens,A0A8V8TMP3,1
A0A7P0T8D3,homo sapiens,A0A7P0T8D3,1
A0A7P0T8P3,homo sapiens,A0A7P0T8P3,1
A0A7P0T9Y3,homo sapiens,A0A7P0T9Y3,1
A0A994J3H5,homo sapiens,A0A994J3H5,1
A0A994J3T5,homo sapiens,A0A994J3T5,1
A0A994J5B2,homo sapiens,A0A994J5B2,1
A0A7R9KB30,homo sapiens,A0A7R9KB30,1
A0A7S5BY44,homo sapiens,A0A7S5BY44,1
A0A1C8DU60,homo sapiens,A0A1C8DU60,1
A0A1L2BM90,homo sapiens,A0A1L2BM90,1
